booking_id,guest_name,email,listing_id,listing_city,checkin_date,checkout_date,nights,price_per_night,total_price,payment_status,review_score,is_cancelled
BKG-012537,Anthony Gonzalez,sarah04@turner-adams.com,1041,NYC,2024-10-07,2025-03-29,173,213.94,37011.62,PAID,6.0,False
BKG-005609,jeffrey mcdonald,iespinoza@yahoo.com,1024,NYC,2025-03-11,2025-04-06,26,250.43,6511.18,PAID,2.0,True
BKG-004581,KATHRYN OLSON,williamsjonathan@barton.biz,1006,San Fran,2023-11-19,2024-02-14,87,461.72,40169.64,PENDING,6.0,
BKG-009677,ROBERT MOORE,zwells@hanson-henry.com,1027,Los Angeles,2024-07-07,2025-02-11,219,239.86,52529.340000000004,UNPAID,1.0,True
BKG-017229,erica tyler,taylorrichard@stewart.com,1015,San Francisco,2023-06-22,2024-12-27,554,97.27,53887.579999999994,UNPAID,3.0,False
BKG-006404,Luis Anderson,danamarshall@gmail.com,1037,San Fran,2023-09-12,2024-12-24,469,284.24,133308.56,PENDING,1.0,True
BKG-013945,MR. GLENN IBARRA,mlin@harris-espinoza.info,1043,San Francisco,2024-05-24,2025-01-23,244,243.05,59304.200000000004,PAID,2.0,True
BKG-012962,  Ruth Noble  ,brian69@hotmail.com,1018,New York,2023-12-01,2024-05-16,167,405.39,67700.13,PAID,2.0,
BKG-007637,AMANDA ARMSTRONG,lkelley@robinson-morales.com,1080,los angeles,2025-03-30,2025-05-08,39,250.31,9762.09,PAID,6.0,True
BKG-010122,KATELYN KING,margaret70@yahoo.com,1021,San Fran,2024-03-15,2025-04-14,395,203.53,80394.35,PAID,3.0,True
BKG-001386,stacey schmidt,mmoore@hotmail.com,1099,los angeles,2024-09-16,2025-04-24,220,387.02,85144.4,PAID,6.0,True
BKG-019466,  Karen Villa  ,campbellchristine@hotmail.com,1015,NYC,2023-08-26,2024-04-23,241,63.69,15349.289999999999,UNPAID,6.0,False
BKG-016250,andrew hebert,danielcole@yahoo.com,1086,NYC,2023-12-24,2024-05-16,144,200.28,28840.32,PENDING,6.0,True
BKG-003095,jessica pennington,lisa84@taylor.biz,1044,San Fran,2023-07-15,2024-12-28,532,114.3,60807.6,PAID,6.0,True
BKG-009166,jennifer harris,rcraig@mack.net,1021,San Francisco,2024-05-15,2024-10-20,158,121.99,19274.42,PENDING,5.0,False
BKG-011245,Dustin Mcclain,dtate@boone.biz,1084,New York,2025-03-18,2025-05-09,52,316.58,16462.16,PENDING,6.0,False
BKG-015168,Erica Wallace,vazquezjeremy@hotmail.com,1071,new york,2025-04-14,2025-04-17,3,213.43,640.29,PENDING,1.0,
BKG-015756,SHELLY BEASLEY,rebeccadunn@lee.net,1028,los angeles,2024-06-16,2024-10-27,133,61.49,8178.17,PAID,5.0,True
BKG-015290,Jessica Williamson,jennifer51@ramsey-massey.com,1076,SF,2024-08-24,2024-09-16,23,246.82,5676.86,PENDING,3.0,False
BKG-017360,KIMBERLY HAMILTON,stacey53@hotmail.com,1078,nyc,2023-11-20,2023-12-29,39,376.67,14690.130000000001,UNPAID,6.0,False
BKG-008434,  Henry Douglas  ,lukenguyen@fisher.org,1026,San Francisco,2024-06-20,2025-04-04,288,483.92,139368.96,PENDING,6.0,True
BKG-019402,  Ashley Hunt  ,kelseyrobinson@morgan.org,1013,NYC,2023-05-25,2024-02-14,265,132.95,35231.75,PAID,3.0,True
BKG-006123,Heather Anderson,carolinejones@gmail.com,1089,San Fran,2024-12-05,2025-02-11,68,497.22,33810.96,PENDING,2.0,True
BKG-001109,pamela jordan,vhayes@gmail.com,1006,LA,2024-09-08,2025-01-14,128,378.32,48424.96,PAID,4.0,True
BKG-007095,wendy pierce,marianoble@gmail.com,1065,New York,2023-09-12,2025-02-15,522,70.76,36936.72,UNPAID,1.0,False
BKG-009126,rebekah larson,caitlin10@yahoo.com,1041,New York,2023-06-25,2024-03-18,267,109.73,29297.91,UNPAID,6.0,False
BKG-009354,  Anne Jones  ,cooperxavier@brown-galvan.com,1049,new york,2023-12-30,2024-01-23,24,423.56,10165.44,PAID,1.0,True
BKG-009628,Paul Boyd,thomaswilliam@luna.com,1087,New York,2024-10-05,2024-11-28,54,468.16,25280.640000000003,PAID,3.0,False
BKG-008405,Donna Hines,melodygonzalez@hurley-campbell.net,1009,San Fran,2025-01-16,2025-02-08,23,325.04,7475.92,PENDING,2.0,True
BKG-012675,CATHERINE STRONG,heatherbrown@parrish.org,1037,San Francisco,2023-05-12,2024-08-30,476,444.98,211810.48,PENDING,1.0,True
BKG-010483,Ryan Jimenez,renee24@clark.com,1069,San Francisco,2024-11-11,2025-05-12,182,350.0,63700.0,PENDING,3.0,True
BKG-004179,catherine armstrong,justinwheeler@freeman.com,1040,San Fran,2023-12-07,2024-10-12,310,332.63,103115.3,PENDING,6.0,False
BKG-016275,Elizabeth Torres,zthompson@hotmail.com,1020,Los Angeles,2023-09-22,2024-03-27,187,370.5,69283.5,PENDING,6.0,True
BKG-011759,Ian Vasquez,lorifreeman@gmail.com,1075,new york,2023-12-25,2025-02-27,430,422.79,181799.7,UNPAID,6.0,False
BKG-010174,  Katherine Becker  ,davidbeck@yahoo.com,1002,San Francisco,2023-11-09,2025-02-09,458,459.83,210602.13999999998,UNPAID,6.0,False
BKG-002907,Todd Mason,maria36@yahoo.com,1042,New York,2023-11-18,2024-12-07,385,401.16,154446.6,UNPAID,6.0,True
BKG-017820,  Julie Ramos  ,travis29@willis-stokes.com,1023,los angeles,2024-04-27,2024-07-19,83,118.75,9856.25,PAID,1.0,True
BKG-011730,James Crawford,hernandezryan@silva.com,1014,San Francisco,2024-06-12,2025-02-26,259,440.71,114143.89,PAID,6.0,
BKG-004415,LAURIE ALVAREZ,teresa59@smith.com,1093,Los Angeles,2024-05-23,2024-09-14,114,182.26,20777.64,PENDING,5.0,
BKG-019289,  Rebecca Lee  ,juan89@owens.biz,1066,new york,2023-07-09,2024-08-02,390,312.05,121699.5,UNPAID,5.0,
BKG-018387,  Shelby Lee  ,alvarezsara@hotmail.com,1003,San Fran,2023-11-15,2025-01-20,432,117.18,50621.76,PAID,4.0,True
BKG-012122,  Diana Johnson  ,nicholasvazquez@gmail.com,1023,Los Angeles,2023-12-01,2025-05-06,522,381.19,198981.18,PENDING,6.0,
BKG-016345,MICHELLE BELL,alison43@horne.info,1047,new york,2024-05-17,2024-07-31,75,104.19,7814.25,PENDING,6.0,False
BKG-019511,  Eric Delgado  ,catherine85@hunter.net,1035,NYC,2024-04-20,2025-02-06,292,439.02,128193.84,UNPAID,6.0,True
BKG-017873,lisa davis,hmartinez@jones-diaz.info,1091,San Francisco,2024-06-19,2025-05-06,321,443.01,142206.21,PAID,4.0,True
BKG-004864,Joseph Stewart,jonathanhenderson@hotmail.com,1015,New York,2025-02-16,2025-02-20,4,460.35,1841.4,PENDING,6.0,False
BKG-017559,brenda fletcher,catherinetorres@dean-weiss.com,1018,SF,2023-07-15,2023-12-08,146,270.54,39498.840000000004,UNPAID,2.0,
BKG-004924,  Michelle Gonzalez  ,foxmindy@hamilton.org,1057,new york,2023-10-29,2024-05-14,198,315.45,62459.1,PAID,1.0,True
BKG-004532,JOSE GARCIA,vargasjennifer@welch.com,1032,SF,2024-05-18,2025-01-03,230,251.86,57927.8,PENDING,5.0,False
BKG-016826,Donna Nelson,wallen@gmail.com,1029,NYC,2025-02-25,2025-05-19,83,127.3,10565.9,PAID,6.0,True
BKG-013305,JENNIFER STUART,thomas51@marquez-reynolds.com,1014,nyc,2024-09-09,2024-12-06,88,122.11,10745.68,PAID,6.0,True
BKG-012879,BRIAN MILLER,danielle33@harding.org,1092,NYC,2024-04-30,2024-07-03,64,387.97,24830.08,PAID,1.0,False
BKG-017077,Kathleen Dalton,nharris@knight.org,1040,Los Angeles,2024-10-14,2024-11-09,26,438.34,11396.84,UNPAID,6.0,True
BKG-007385,Jaime Bennett,robertheath@green-walker.info,1081,San Fran,2023-12-17,2025-03-03,442,60.77,26860.34,PENDING,6.0,True
BKG-013208,JOSHUA HUGHES,zholmes@yahoo.com,1100,LA,2023-07-20,2024-10-22,460,171.36,78825.6,UNPAID,2.0,False
BKG-007910,Nathan Gardner,jeffreysmall@frederick.com,1083,New York,2023-09-03,2024-07-16,317,264.4,83814.79999999999,PAID,5.0,False
BKG-002513,brian smith,amberhunter@smith-nguyen.com,1048,NYC,2023-09-07,2024-10-20,409,237.68,97211.12000000001,PAID,6.0,
BKG-017416,MS. SARAH MILLER,mgonzalez@taylor.net,1044,los angeles,2024-11-23,2025-05-09,167,183.48,30641.16,PAID,6.0,False
BKG-001176,Roger Russo,erin03@bryant.com,1036,San Francisco,2024-10-26,2025-02-27,124,497.8,61727.200000000004,PENDING,6.0,False
BKG-007492,MARK WARNER,alejandraelliott@gmail.com,1048,Los Angeles,2023-10-09,2024-05-20,224,460.92,103246.08,PAID,6.0,True
BKG-001550,Sharon Murphy,linda01@gmail.com,1088,nyc,2024-08-10,2024-10-01,52,488.61,25407.72,PENDING,6.0,
BKG-001009,  Patrick Weaver  ,fitzgeraldlaura@decker.com,1011,Los Angeles,2024-03-17,2025-04-18,397,278.2,110445.4,UNPAID,1.0,True
BKG-005095,  Melissa Rice  ,chelseagibson@ashley.info,1082,SF,2024-06-06,2024-11-05,152,102.71,15611.919999999998,PAID,6.0,False
BKG-009133,Seth Singleton,xriley@hotmail.com,1078,Los Angeles,2023-10-01,2023-12-02,62,57.44,3561.2799999999997,PENDING,4.0,False
BKG-000331,BROOKE ALLISON,charlesvasquez@gmail.com,1071,los angeles,2024-01-04,2024-08-07,216,225.38,48682.08,PENDING,6.0,False
BKG-016073,  Deborah Ray  ,mileslisa@yahoo.com,1084,Los Angeles,2023-10-04,2024-02-23,142,164.14,23307.879999999997,PAID,5.0,False
BKG-012095,Trevor Owens,lindseysingh@johnson.com,1043,Los Angeles,2023-08-12,2025-04-10,607,203.47,123506.29,UNPAID,6.0,False
BKG-017647,  Andrew Nelson  ,vangrobert@castillo-dean.com,1063,LA,2024-02-05,2024-12-05,304,311.13,94583.52,UNPAID,5.0,False
BKG-014733,Jose Mercer,brian86@yahoo.com,1065,NYC,2023-12-27,2025-01-12,382,246.76,94262.31999999999,PAID,5.0,False
BKG-007690,theresa wang,coxkelsey@gmail.com,1033,LA,2024-09-27,2024-12-13,77,440.71,33934.67,PAID,2.0,False
BKG-001108,BRANDON GRANT,laurenmathis@berry.org,1081,LA,2024-09-08,2024-11-21,74,117.48,8693.52,PAID,6.0,True
BKG-002686,  Dustin Mitchell  ,lproctor@dennis-harper.info,1032,San Fran,2024-10-16,2024-12-13,58,82.28,4772.24,PENDING,1.0,False
BKG-001040,MICHAEL GORDON,palmerjason@gmail.com,1053,New York,2024-04-19,2024-11-07,202,95.58,19307.16,PENDING,6.0,True
BKG-001563,Carrie Larson,agalvan@yahoo.com,1040,LA,2024-04-02,2024-07-15,104,306.95,31922.8,PAID,4.0,
BKG-013460,ROBERT EVANS,prodriguez@simmons.com,1042,nyc,2024-05-17,2025-01-24,252,417.75,105273.0,PENDING,1.0,False
BKG-001416,SYDNEY KHAN,yrichardson@anderson-brown.com,1044,NYC,2024-08-02,2024-08-29,27,489.87,13226.49,PENDING,5.0,False
BKG-010303,Gina Barnett,mgutierrez@hotmail.com,1047,NYC,2024-05-30,2025-05-17,352,78.61,27670.72,UNPAID,6.0,False
BKG-015945,Suzanne Perry,arellanorenee@walker-murray.com,1031,LA,2024-12-21,2025-01-22,32,443.91,14205.12,PENDING,6.0,True
BKG-015167,philip hoffman,brownmatthew@wright.biz,1022,nyc,2024-11-01,2025-04-09,159,166.14,26416.26,PENDING,3.0,True
BKG-013485,david bryant,robin00@hotmail.com,1030,New York,2024-01-10,2025-03-29,444,152.78,67834.32,PENDING,4.0,False
BKG-019740,  Brooke Rios  ,matthewaustin@gmail.com,1052,los angeles,2025-02-06,2025-02-24,18,109.31,1967.58,PENDING,4.0,
BKG-019939,  Tina Thomas  ,richardbrown@harrell.com,1049,nyc,2023-11-04,2024-06-27,236,195.02,46024.72,UNPAID,6.0,
BKG-019900,RENEE CRUZ,qhenry@carter.com,1001,nyc,2023-11-16,2025-03-13,483,482.51,233052.33,PENDING,6.0,True
BKG-003675,caitlyn mcfarland,allisonmann@gmail.com,1012,nyc,2024-04-24,2025-02-20,302,245.45,74125.9,PAID,4.0,True
BKG-000964,MATTHEW ROSE,heidi81@gmail.com,1096,nyc,2024-01-16,2024-11-30,319,320.7,102303.3,PENDING,6.0,
BKG-013763,Ann Bartlett,tyler73@robinson-smith.com,1055,los angeles,2023-09-12,2025-02-13,520,331.42,172338.4,PENDING,1.0,False
BKG-006794,Justin Chen,kevinwillis@gmail.com,1036,new york,2023-05-18,2023-10-03,138,269.56,37199.28,PENDING,2.0,True
BKG-017365,Daniel Hahn,fwatson@howell.com,1035,los angeles,2024-02-16,2025-01-09,328,375.04,123013.12000000001,PENDING,6.0,False
BKG-003281,Troy Jones,pwilliams@duke.com,1098,NYC,2023-06-08,2024-07-03,391,260.75,101953.25,UNPAID,6.0,False
BKG-004898,JOHN SHAW,georgejohnson@kelly.com,1061,NYC,2023-04-25,2024-09-08,502,392.87,197220.74,PENDING,6.0,False
BKG-005153,MRS. ANNA WHITE,zsutton@hotmail.com,1012,nyc,2024-10-31,2025-02-14,106,458.32,48581.92,PENDING,2.0,False
BKG-009137,jessica church,christopherwilliams@wilson-miller.com,1087,LA,2024-05-06,2025-02-09,279,114.61,31976.19,UNPAID,1.0,True
BKG-013415,lauren gilmore,morenomichael@gmail.com,1017,new york,2023-12-25,2024-03-20,86,412.8,35500.8,UNPAID,2.0,False
BKG-018969,Neil Mahoney,jessicacastro@yahoo.com,1018,los angeles,2024-06-19,2025-02-14,240,340.28,81667.2,PENDING,6.0,
BKG-009314,Margaret Sexton,rhampton@hotmail.com,1042,New York,2023-07-17,2024-10-08,449,452.8,203307.2,PENDING,6.0,False
BKG-000677,KATHY MURRAY,uhernandez@yahoo.com,1051,SF,2023-06-30,2025-03-12,621,489.19,303786.99,PAID,6.0,
BKG-003215,Aaron Garcia,vbennett@hoover.com,1027,los angeles,2025-02-10,2025-04-10,59,329.31,19429.29,PENDING,4.0,True
BKG-012404,  Linda Koch  ,gonzalezalice@jones.com,1076,New York,2024-02-22,2024-04-17,55,193.8,10659.0,PENDING,1.0,True
BKG-007856,  Catherine Brown  ,marcusdouglas@yahoo.com,1028,New York,2023-07-26,2023-10-16,82,308.78,25319.96,PENDING,6.0,False
BKG-012516,  Phillip Wolfe  ,wcurtis@hotmail.com,1082,los angeles,2024-04-11,2024-05-22,41,431.34,17684.94,PENDING,6.0,True
BKG-008146,erica harper,xsanders@brooks.com,1033,new york,2025-02-15,2025-05-01,75,283.36,21252.0,UNPAID,5.0,
BKG-000701,JOHN MORTON,john73@yahoo.com,1049,NYC,2025-01-27,2025-02-06,10,153.94,1539.4,UNPAID,5.0,False
BKG-017169,  Sydney Mccormick  ,dawnkennedy@barrera-adkins.info,1074,San Francisco,2024-01-24,2024-02-13,20,411.08,8221.6,PENDING,6.0,False
BKG-006862,Kristin Parks PhD,dhartman@gmail.com,1036,Los Angeles,2024-02-05,2025-04-02,422,60.13,25374.86,UNPAID,1.0,True
BKG-004868,KRISTA BARNETT,geraldallen@aguilar.com,1032,nyc,2025-04-04,2025-04-19,15,415.81,6237.15,PENDING,1.0,
BKG-009490,  Brandon Meyers  ,sware@gmail.com,1092,New York,2025-04-13,2025-04-28,15,364.36,5465.400000000001,PENDING,1.0,True
BKG-009825,Erica Stewart,zcrane@hotmail.com,1058,San Francisco,2024-01-25,2024-10-25,274,66.77,18294.98,PAID,6.0,True
BKG-016595,James Austin,ballrachel@cortez.net,1047,los angeles,2024-11-06,2025-02-02,88,71.85,6322.799999999999,PENDING,4.0,True
BKG-017016,Robert Dudley,lisa86@owens-baker.com,1011,LA,2024-06-20,2024-12-15,178,385.63,68642.14,PENDING,6.0,False
BKG-009730,  Cory Brooks  ,mariamills@hotmail.com,1018,San Francisco,2025-02-09,2025-04-15,65,130.98,8513.699999999999,PAID,3.0,False
BKG-007329,TIMOTHY CAMPBELL,qmayer@banks.com,1020,SF,2024-07-21,2024-08-07,17,170.02,2890.34,UNPAID,6.0,
BKG-017816,Danielle Patterson,aliciaaguirre@vargas-caldwell.com,1070,NYC,2023-04-24,2023-10-20,179,396.68,71005.72,PAID,3.0,True
BKG-001468,  Philip Bowen  ,robincooper@gmail.com,1079,New York,2024-07-11,2024-09-15,66,185.09,12215.94,PAID,6.0,False
BKG-009608,Michael Charles,derek08@hotmail.com,1021,San Francisco,2023-06-13,2023-08-05,53,478.22,25345.66,PENDING,5.0,True
BKG-012717,Riley Cameron,leeandrea@ramirez.com,1030,San Francisco,2024-06-11,2024-10-19,130,192.61,25039.300000000003,PAID,4.0,False
BKG-002161,  Michael Cunningham  ,lhood@harris.biz,1092,nyc,2023-06-06,2023-08-07,62,251.98,15622.76,PENDING,4.0,True
BKG-006379,  Henry Edwards  ,johnwilson@hotmail.com,1030,San Francisco,2023-06-16,2024-09-24,466,325.25,151566.5,PENDING,6.0,
BKG-007265,WYATT DAVID,psanchez@hotmail.com,1072,LA,2024-02-22,2025-01-16,329,331.8,109162.2,PENDING,5.0,False
BKG-013099,MAURICE HANNA,pmartin@johnson-conrad.com,1030,Los Angeles,2024-01-30,2024-11-04,279,98.24,27408.96,UNPAID,6.0,
BKG-009307,  Christopher Martin  ,shane28@hotmail.com,1078,los angeles,2024-02-13,2024-11-22,283,462.01,130748.83,PENDING,6.0,False
BKG-009747,Samuel Campbell,colleenjohnson@hotmail.com,1086,NYC,2025-02-06,2025-03-10,32,168.44,5390.08,PAID,6.0,False
BKG-014033,  Austin Figueroa  ,steven96@morales.com,1029,San Francisco,2025-03-04,2025-04-07,34,168.66,5734.44,PENDING,6.0,
BKG-015738,Dana Gonzales,donnaking@casey.biz,1065,San Francisco,2025-01-06,2025-05-16,130,63.35,8235.5,PENDING,3.0,False
BKG-009485,  Bethany Nelson  ,andrew12@parks.com,1006,LA,2023-11-08,2024-01-16,69,483.62,33369.78,PAID,6.0,False
BKG-010321,Karen Brennan,david12@morales-bell.com,1035,new york,2023-07-05,2024-01-17,196,312.16,61183.36000000001,PAID,6.0,False
BKG-014492,David Carter,ublair@yahoo.com,1010,new york,2023-12-28,2024-05-30,154,105.21,16202.339999999998,PENDING,5.0,False
BKG-013682,  Benjamin Jones  ,huertamelissa@jones.com,1045,San Francisco,2024-07-18,2025-01-16,182,227.29,41366.78,PENDING,6.0,
BKG-018289,  Matthew Faulkner  ,gjackson@palmer.net,1048,NYC,2025-01-13,2025-03-11,57,450.8,25695.600000000002,PENDING,6.0,True
BKG-004067,marc zavala,agregory@gmail.com,1024,los angeles,2025-03-29,2025-05-01,33,464.12,15315.960000000001,PAID,6.0,True
BKG-013100,ANN PARKER,jacobskrystal@hotmail.com,1061,new york,2023-11-19,2025-01-02,410,456.02,186968.19999999998,PENDING,6.0,
BKG-014160,Michael Kennedy,amanda99@walker.biz,1072,SF,2023-12-03,2024-07-22,232,79.64,18476.48,UNPAID,2.0,
BKG-011434,CODY CRAWFORD,andersonjoy@lara.biz,1089,Los Angeles,2023-08-13,2025-05-14,640,469.17,300268.8,PAID,5.0,
BKG-005131,christine smith,sandra59@gmail.com,1013,SF,2023-07-15,2024-09-12,425,414.36,176103.0,PAID,4.0,
BKG-018828,JONATHAN CLINE,lcolon@gmail.com,1080,new york,2024-12-27,2025-03-29,92,312.08,28711.359999999997,PAID,3.0,False
BKG-018687,Julie Colon,zserrano@young.com,1094,Los Angeles,2023-05-01,2024-11-25,574,204.3,117268.20000000001,PAID,1.0,True
BKG-006657,stephen russell,lukewebster@porter.com,1081,San Francisco,2024-07-07,2024-08-19,43,195.72,8415.96,PENDING,4.0,False
BKG-007503,  Courtney Ferguson  ,carrillotiffany@hotmail.com,1058,los angeles,2023-06-16,2024-06-12,362,437.51,158378.62,PENDING,4.0,False
BKG-001044,KAREN MORALES,kathrynsantana@rodriguez.org,1049,Los Angeles,2024-02-27,2024-03-20,22,479.1,10540.2,PAID,6.0,True
BKG-009749,Crystal Bryant,francis56@hotmail.com,1084,new york,2023-05-11,2025-04-03,693,435.2,301593.6,PAID,6.0,True
BKG-018036,Robert Walters,audrey05@gmail.com,1032,los angeles,2025-01-21,2025-02-11,21,465.71,9779.91,PAID,6.0,True
BKG-017149,James Nguyen,nicholasortiz@yahoo.com,1019,SF,2024-04-18,2025-05-12,389,288.31,112152.59,PENDING,6.0,False
BKG-001600,DIANA LIN,samanthacarr@mcclure.info,1100,San Francisco,2024-05-30,2025-02-07,253,356.44,90179.31999999999,PENDING,2.0,False
BKG-009807,JAMES THOMAS,kochtimothy@garcia-irwin.info,1061,new york,2025-03-15,2025-03-31,16,78.39,1254.24,PENDING,6.0,True
BKG-002040,marvin warren,tbrandt@hotmail.com,1007,New York,2024-03-01,2024-08-14,166,453.49,75279.34,PENDING,6.0,False
BKG-005231,Kelsey Ferguson,dmiller@miller.net,1074,los angeles,2025-02-15,2025-05-01,75,362.79,27209.25,PENDING,6.0,False
BKG-008867,rebecca greer,jamesleonard@yahoo.com,1064,New York,2024-02-27,2024-11-03,250,111.66,27915.0,PAID,6.0,False
BKG-012563,keith russell,wendyfarrell@hotmail.com,1053,SF,2024-08-08,2024-11-27,111,209.84,23292.24,UNPAID,6.0,
BKG-012191,elizabeth walsh,hawkinsmatthew@yahoo.com,1092,nyc,2024-02-24,2024-09-28,217,122.27,26532.59,PENDING,6.0,True
BKG-002208,david terry,jordancooper@sims.com,1040,SF,2023-07-29,2024-08-03,371,234.18,86880.78,UNPAID,6.0,
BKG-009318,Samuel Thompson,zbrown@gregory.com,1048,LA,2024-06-11,2025-01-26,229,467.44,107043.76,PENDING,6.0,False
BKG-001322,deanna holloway,nicolewright@howe.net,1039,nyc,2024-05-18,2024-10-05,140,149.0,20860.0,UNPAID,1.0,True
BKG-008014,  Jonathan Christensen  ,cgarcia@yahoo.com,1007,New York,2024-01-26,2024-04-22,87,385.8,33564.6,PAID,6.0,True
BKG-013199,Mrs. Christina Kemp,wjordan@gmail.com,1005,NYC,2024-06-23,2024-09-30,99,168.62,16693.38,PAID,1.0,False
BKG-011689,YVONNE CERVANTES,jennifer40@yahoo.com,1069,los angeles,2024-02-17,2025-04-19,427,128.04,54673.079999999994,PENDING,6.0,False
BKG-016738,  Kristina Mcdonald  ,hernandezstephanie@huber.net,1061,San Francisco,2023-05-18,2024-09-19,490,199.37,97691.3,PENDING,6.0,True
BKG-019411,DANIEL BENNETT,alawson@anderson.org,1036,San Fran,2024-06-24,2025-03-13,262,399.94,104784.28,PENDING,2.0,True
BKG-011079,  Joan Bailey  ,inewman@gmail.com,1094,los angeles,2023-12-11,2024-10-23,317,284.5,90186.5,PAID,1.0,True
BKG-004698,  Lisa Shea  ,wrightmichael@yahoo.com,1001,NYC,2024-08-31,2025-01-11,133,299.66,39854.780000000006,PAID,3.0,False
BKG-005192,TIMOTHY BROWN,jennifer89@gmail.com,1077,SF,2024-09-03,2025-05-13,252,202.64,51065.28,PENDING,6.0,
BKG-004468,Anthony Simmons,hugheskimberly@gmail.com,1001,NYC,2023-08-19,2025-02-19,550,452.45,248847.5,PENDING,6.0,
BKG-014349,Mr. Jared Macdonald,jamie76@hotmail.com,1031,NYC,2024-11-09,2025-02-28,111,275.24,30551.64,PENDING,2.0,True
BKG-012446,Kelsey Knox,isantana@walker.com,1035,los angeles,2024-10-24,2025-05-20,208,435.82,90650.56,UNPAID,4.0,False
BKG-000847,tony dorsey,idunn@hotmail.com,1040,San Fran,2024-05-08,2024-11-30,206,125.03,25756.18,PENDING,4.0,
BKG-015617,  Kyle Villanueva  ,figueroaalyssa@garcia-bowman.com,1097,San Francisco,2023-12-22,2024-02-09,49,273.34,13393.659999999998,PAID,6.0,False
BKG-000838,  Monica Morton  ,hcruz@hines.com,1059,Los Angeles,2023-08-02,2024-02-10,192,72.53,13925.76,PENDING,6.0,
BKG-013653,  Christopher Craig  ,lesliesimpson@hotmail.com,1053,San Fran,2023-06-25,2023-12-06,164,438.65,71938.59999999999,PENDING,1.0,
BKG-005785,  Ana Martin  ,kendra40@hamilton.com,1041,San Francisco,2024-09-21,2025-04-08,199,153.37,30520.63,PAID,6.0,False
BKG-001936,denise stephenson,jill83@hotmail.com,1009,LA,2024-06-15,2024-08-20,66,407.55,26898.3,PENDING,4.0,
BKG-012984,adam rodriguez,robertosanchez@nash.biz,1031,los angeles,2024-02-28,2025-02-09,347,405.12,140576.64,PAID,1.0,True
BKG-008391,  Jason Harris  ,kellywheeler@ford-lloyd.com,1046,San Fran,2025-01-03,2025-05-10,127,415.3,52743.1,PENDING,4.0,True
BKG-012916,  Jessica Johnson  ,vbarton@morris-george.com,1037,New York,2023-06-26,2025-01-05,559,353.35,197522.65000000002,PAID,6.0,False
BKG-014009,dawn young,wrightbrenda@rivas.com,1056,Los Angeles,2023-06-23,2024-09-20,455,63.13,28724.15,PENDING,6.0,True
BKG-010394,KATHRYN WILSON,pennysanchez@yahoo.com,1052,San Fran,2024-10-20,2024-11-22,33,129.94,4288.0199999999995,PENDING,5.0,
BKG-000437,Ms. Kelly Holder,evansjeffrey@yahoo.com,1042,New York,2023-05-08,2024-12-27,599,73.2,43846.8,PENDING,5.0,
BKG-009139,robin gonzalez,ipeterson@hotmail.com,1051,San Francisco,2023-06-12,2025-02-14,613,200.52,122918.76000000001,PAID,1.0,True
BKG-019650,BARBARA WONG,porterchristine@yahoo.com,1001,new york,2024-11-23,2025-03-10,107,96.35,10309.449999999999,PAID,6.0,False
BKG-014292,AMBER WU,destiny21@davila.com,1008,San Francisco,2024-12-31,2025-04-22,112,217.53,24363.36,PENDING,6.0,False
BKG-009197,SARAH LEE,hterry@williams.com,1052,San Francisco,2025-03-28,2025-05-08,41,416.55,17078.55,PAID,6.0,True
BKG-014957,Brandi Bruce,vperez@orr.com,1078,Los Angeles,2025-04-17,2025-04-19,2,477.63,955.26,PAID,3.0,True
BKG-008772,Andrew Lin,jfoster@santos.com,1087,LA,2025-02-20,2025-04-14,53,476.09,25232.77,PENDING,6.0,True
BKG-003007,joanna reid,kdominguez@hotmail.com,1008,SF,2023-07-18,2024-10-20,460,220.76,101549.59999999999,UNPAID,1.0,True
